518,iv,C,Cuberry,Cuberry.png,"Its body gives off a sweet, fruity scent. They love to wander in gardens and eat the fruit they find, which will immediately grow back thanks to its nutrient filled saliva.",,,,,,
519,iv,B,Berroar,Berroar.png,"They help gardeners plant fruits by gnawing on them. Despite their hostile appearance, they are very gentle and will give off a sweet scent that is able to calm people down.",,,,,,
520,iv,C,Chimerry,Chimerry.png,Their roars are able to make fruits and vegetables grow faster. Their tails grow delicious berries that can grow back if they are removed.,,,,,,
521,iv,W,Wyburn,Wyburn.png,"It grows angry and sad whenever it loses a battle, so it trains extremely hard. Their wings are full of magma, so whenever they flap them, there is nothing but hot air.",,,,,,
522,iv,V,Vernace,Vernace.png,Their wings are very blunt and able to give off extreme levels of heat. They train hard near active volcanoes to build up their strength.,,,,,,
523,iv,L,Lavyrn,Lavyrn.png,"Their wings are made out of lava, so they are able to melt anything that makes contact with them. They are able to blast out 257,000 degrees of flame from their maws.",,,,,,
524,iv,G,Glaucute,Glaucute.png,"If one of its feelers tears of, they immediately grow back. The colors of their feelers change depending on their emotions or health statuses.",,,,,,
525,iv,Z,Zaleidus,Zaleidus.png,They are able to regenerate body parts that are torn off during battle. Their feelers are very sensitive an react to even the slightest gesture.,,,,,,
526,iv,G,Glaureus,Glaureus.png,"Their feelers are able to sense the movement of water based on the air. Their bodies are large, but they are still able to get into the smallest crevice.",,,,,,
527,iv,P,Pupuff,Pupuff.png,"Their fur is very sweet, prompting them to lick them themselves more than usual. They are loved by children.",,,,,,
528,iv,C,Cottaste,Cottaste.png,"Their fur has an extremely sweet taste and is often shaved off as a snack. The fur grows back quickly, so Cottaste doesn't mind. They really love to swim, but their fur becomes much heavier and harder if they are out in water for too long. Their fur then has to be shaved off as a result.",,,,,,
529,iv,M,Mimicaw,Mimicaw.png,"Their special vocal chords allow them to mimic any sound that they hear, including human speech. Their tails allow them to adjust their tones.",,,,,,
530,iv,V,Vocalyre,Vocalyre.png,Their tails flash based on the notes that they sing. They can screech loud enough to break multiple windows.,,,,,,
531,iv,A,Allyring,Allyring.png,"Their singing is considered a nuisance, as they sing for hours on end nonstop. They can mimic any sound that they hear almost perfectly.",,,,,,
532,iv,T,Thorunt,Thorunt.png,They are extremely nervous Pokemon that shudder and shake whenever they move. They generate electricity thanks to special organs in their antennae.,,,,,,
533,iv,S,Shocoon,Shocoon.png,They create long chains of electricity and throw them towards opponents. The two heads communicate through electrical pulses.,,,,,,
534,iv,E,Electrifly,Electrifly.png,They absorb sunlight through their wings to help them generate electricity. Touching their abdomens result in high voltage shocks.,,,,,,
535,iv,M,Marmoby,Marmoby.png,Their chubby bodies help them bounce back from rough hits. They make large underground tunnels that help them around faster.,,,,,,
536,iv,M,Marmast,Marmast.png,Their large appetites help them maintain their chubby appearances. They are able to bounce back those who try to attack it physically.,,,,,,
537,iv,D,Doraji,Doraji.png,The branches they carry around grow toxic berries that splatter on contact. They throw the berries at those who bother them.,,,,,,
538,iv,N,Nindor,Nindor.png,"They move swiftly, avoiding any and all contact with others. They are very skilled in accuracy and will make sure that their poisonous ammo always hits its mark.",,,,,,
539,iv,C,Calareama,Calareama.png,"They hover above a sleeping victim's head and begin devouring their dreams, replacing them with nightmares. It produces bubbles from the horn on its head when it is eating a good dream.",,,,,,
540,iv,U,Ulureap,Ulureap.png,"By ingesting water, it produces bubbles that induce slumber upon bursting. It devours an unconscious victim's dreams in order to get more powerful. It constricts its prey with its leg tentacles and uses its beak to pierce their bodies and drain them of their bodily fluids.",,,,,,
541,iv,A,Aerox,Aerox.png,"They startle those who enter its territory by swiftly flying around them. They sleep in clusters on the ceilings of caves. Its large ear-like wings allow it to fly up to 20 mph. They are very clumsy, though.",,,,,,
542,iv,K,Kitsoar,Kitsoar.png,"They hide in the darkness of caves and frighten intruders by blinking light from the mark on its chest. They are very shy and independent, choosing to live in caves to avoid contact with humans. Their strong, ear-like wings allow it to fly long distances without getting tired.",,,,,,
543,iv,V,Vixoar,Vixoar.png,"They pretend to be guides to travelers in caves, but they actually take them somewhere so that they are never seen again. By flashing their pink lights, they can take control of anyone's mind.",,,,,,
544,iv,M,Moeboe,Moeboe.png,These Pokemon reside in small ponds feeding on the tiny microorganisms on the floor. They multiply quickly when parts of them are torn apart.,,,,,,
545,iv,A,Amoeblob,Amoeblob.png,They multiple rapidly when chunks of them are dismembered. They are very tiny Pokemon that don't really have much significance.,,,,,,
546,iv,M,Magga,Magga.png,Allowing them to crawl around in cheese makes the cheese much richer and tastier. This practice is banned in some regions. They are commonly used by doctors and nurses to clean out cuts in order to keep patients from getting infections.,,,,,,
547,iv,A,Abilifly,Abilifly.png,They are often used to treat people with mental disorders by sprinkling powders from their wings. Abilifly are usually sentimental and will remember everyone that they have healed.,,,,,,
548,iv,Z,Zafirlatus,Zafirlatus.png,"These Pokemon are often seen helping doctors and nurses with patients who are having trouble breathing. Using the sack on its back, it sprays a powder that can heal chest pains.",,,,,,
549,iv,U,Ughly,Ughly.png,"They used their clubs to crack bones and rocks. Many of them still exist today, but they are hard to locate, as they are constantly on the move.",,,,,,
550,iv,O,Oogone,Oogone.png,"It was able to spear prey in the back by throwing its club, and bashed it repeatedly until it  stopped moving. It is hypothesized that some of them were able to survive and avoided going extinct, but evidence has yet to surface.",,,,,,
551,iv,E,Epidose,Epidose.png,"They give off a poisonous gas that is used by both plague and witch doctors in order to heal certain symptoms. While the gas they give off can help cure diseases, their bodies are completely infected.",,,,,,
552,iv,E,Epidoc,Epidoc.png,"The gas that they release is very potent, but it is actually very helpful when it comes to curing diseases. Ironically, this Pokemon was the cause of a massive outbreak of disease in the Mirus Region long ago, and also served as the savior.",,,,,,
553,iv,S,Sukstion,Sukstion.png,"Using their hands and feet, they race to the tops of large buildings to determine who is the fastest. They are able to move and spy on others in silence.",,,,,,
554,iv,C,Claybo,Claybo.png,"Discovered in ancient ruins, this Pokemon was thought to be the bringer of rain during a drought. They bounce on their small feet in order to get around.",,,,,,
555,iv,N,Nenclay,Nenclay.png,"They can detach their arms and legs and launch them as rockets using psychic energy. Their legs aren't attached to their bodies, so they use their minds to move them as if they are attached.",,,,,,
556,iv,B,Blazoom,Blazoom.png,"They wait motionlessly until someone approaches it, then it bursts into flames to frighten them. They will chase their victims into exhaustion and then burn them by tackling them.",,,,,,
557,iv,S,Singero,Singero.png,"They ignite the flames on their backs when they sense people near them. They will cause confusion and blindness if you stare in their flames, then they burn down the area around you while you're still inside.",,,,,,
558,iv,T,Tapphan,Tapphan.png,"They stalk wary travelers, stepping right behind them to give them the sense of being followed. They stomp on sleeping trainers until they are unconscious before using their sharp teeth to devour their legs.",,,,,,
559,iv,S,Stomphan,Stomphan.png,"They frighten lost travelers by following them, causing their anxiety to rise tremendously. Using their ears, they are able to increase their volume by expanding them, producing a louder sound.",,,,,,
560,iv,M,Mizar,Mizar.png,"The only account of this Pokemon's actual face being seen was 200 years ago. They have been known to damage boats and ships with their barbed tails, causing them to sink.",,,,,,
561,iv,D,Damoat,Damoat.png,"They snatch up fisherman with their spiked tails and drag them into the depths of the sea. Its body is extremely large, so usually only their tails are seen.",,,,,,
562,iv,P,Protok,Protok.png,"Discovered in a landfill, these Pokemon are very naive and unstable. They crash and attack anything that they see for no real reason...",,,,,,
563,iv,Y,Yanyin,Yanyin.png,"They have the power to become a dual-type Pokemon, but only if the types are weak or strong against each other. Their markings are able to show what type they are.",,,,,,
564,iv,V,Virubic3,Virubic3.png,"Once a thriving solution to a software issue, it has been modified by an inexperienced developer. They link up to others of their kind and are powerful enough to short circuit a supercomputer.",,,,,,
565,iv,G,Ghasoft,Ghasoft.png,"They reside in haunted houses as average pillows, but when they sense intruders, they come out of their dormant stage. Brought to life by the spirit of someone who was murdered via pillow, this Pokemon awkwardly seeks vengeance with poor results....",,,,,,
566,iv,S,Sofdurr,Sofdurr.png,"The possessed being in its body has been trapped and has now moved to its tongue, adding to its ridiculous appearance. It is able to stun enemies with its tongue and swallow them, turning them into cotton for its body.",,,,,,
567,iv,P,Pennec,Pennec.png,Their origins are linked to an explosion that occurred at a mint. They use their mental prowess to impress their trainers.,,,,,,
568,iv,D,Daipen,Daipen.png,"Their brains have linked together, unfortunately connecting their bodies in the process. Their combined brainpower is strong enough to blast away a stadium.",,,,,,
569,iv,C,Caapaw,Caapaw.png,Gnawing on a specific type of root gives them an extremely relaxed feeling that heightens their senses. They get extremely agitated if they are without their roots for too long.,,,,,,
570,iv,C,Caaprowl,Caaprowl.png,"They hate being away from their roots, so they always carry it in their mouths, limiting their hunting. If their roots are damaged or missing, they will not hesitate to attack anyone or anything they see.",,,,,,
571,iv,J,Jingrub,Jingrub.png,The orbs on its back contain tiny seeds that can make trees grow faster. It is thought that these Pokemon produced special orbs on its back and the orbs were turned into the ornaments that we use today.,,,,,,
572,iv,H,Hollurm,Hollurm.png,These Pokemon are taken from their undersea homes in order to harvest the trees that grow from their backs. Their leaves are very colorful and can change color whenever they want.,,,,,,
573,iv,A,Angelug,Angelug.png,"One of the most peaceful Ghost-types, they reside in small lakes and rivers. They try not to bother humans and will sometimes simply float in one place.",,,,,,
574,iv,H,Halone,Halone.png,"They aimlessly float about in ponds and the ocean. Their hearts give off majority of their power, so their small 'hands' are extremely powerful.",,,,,,
575,iv,D,Dumboc,Dumboc.png,They use the ear-like flaps on the side of its head to fly in the air. They are able to squeeze into the smallest of crevasses thanks to their squishy bodies.,,,,,,
576,iv,F,Flapoct,Flapoct.png,They use their flaps to glide and fly around in the air. They can rotate their bodies so fast that they can bore into concrete.,,,,,,
577,iv,C,Chroblob,Chroblob.png,Their bodies are made up of a gooey substance that makes them sluggish and unappealing. They ingest large amounts of water so they are able to survive on land.,,,,,,
578,iv,C,Chirplump,Chirplump.png,"They absorb loud soundwaves into their bodies, which causes them to grow larger and larger. They have the power to freeze time, and whoever they want, in place.",,,,,,
579,iv,S,Seedling,Seedling.png,"They bury themselves into the ground in order to allow their sprout to receive sunlight, They close and open their heads when they want to have fun and get water.",,,,,,
580,iv,F,Floraline,Floraline.png,They dance when they are very healthy. They have been known to bathe in mountain springs and disappear at night.,,,,,,
581,iv,L,Lasame,Lasame.png,"These Pokemon love to hang around the necks of their trainers, acting as a living necklace. They like to swim in water and scare other Pokemon by clinging to their necks and legs.",,,,,,
582,iv,E,Elephium,Elephium.png,"These Pokemon are known for their playful nature and tackle other trainers and Pokemon out of joy. Their bodies are extremely tough, unable to be melted even by high temperature flames.",,,,,,
583,iv,B,Bracaderm,Bracaderm.png,"They have been known to charge at each other in order to help build courage and strength. Their tusks are indestructible, so when they inevitably fall off, they are used as weapons.",,,,,,
584,iv,R,Radig,Radig.png,"They cannot really see that well, so they rely on the feelers on its nose to guide them around. They dig elaborate tunnel systems that are difficult to navigate through.",,,,,,
585,iv,B,Burrole,Burrole.png,"Now completely blind, these Pokemon have to rely on their nose to navigate them places. They use their drill tails to make burrows to sleep in.",,,,,,
586,iv,E,Excatun,Excatun.png,"They are known to help construction workers dig holes for architecture. Their noses are very sensitive to smell, allowing them to navigate well despite their lack of sight.",,,,,,
587,iv,T,Teddwa,Teddwa.png,"Teddwa are almost never seen moving, but are easily able to move from place to place quickly. Oddly enough, they don't breathe or blink and are still able to survive in any environment.",,,,,,
588,iv,Z,Zwursa,Zwursa.png,"Zwursa are not known to eat or sleep, they simply stand in one place and stare out into the distance, as if they see something. They watch over homes and gardens, protecting them from thieves.",,,,,,
589,iv,M,Monochrow,Monochrow.png,"They have the power to change its settings in which it lives by giving off a saturating aura. Monochrow normally hate anything vivid and colorful, so they immediately try to attack anything too bright.",,,,,,
590,iv,C,Crowme,Crowme.png,"They are known to gather together at midnight and give off eerie cries similar to baby's scream. When faced with a colorful Pokemon as an opponent, they will not stop trying to defeat it, and will continue to attack until its owner recalls it.",,,,,,
