981,viii,C,Chidrupe,Chidrupe.png,"Their tails grow small berries on occasion when they are very happy. Their large ears help it get around, as their eyes are not very helpful.",,,,,,
982,viii,C,Chiripe,Chiripe.png,"The berries on their tails can grow to be 10 lbs. each, occasionally weighing them when in flight. They are very confident and honorable Pokemon who like making their trainers proud.",,,,,,
983,viii,T,Terosidon,Terosidon.png,"By letting out a special shriek, it can help with the growth of plants. They are very territorial and will immediately attack each other if together for too long.",,,,,,
984,viii,S,Shelight,Shelight.png,"They love to eat embers and charcoal. Their tough shells can help it repel water and rocks, keeping its soft body safe.",,,,,,
985,viii,I,Ignishell,Ignishell.png,Their shells act as lanterns as they glow in the dark. Almost anything that they touch melts instantly.,,,,,,
986,viii,V,Volcanail,Volcanail.png,"They withdraw into their shells to sleep, but they let out a very bright light as they do so. Their bodies are extremely hot and can melt flesh from the bones of humans if they make contact.",,,,,,
987,viii,S,Squirtama,Squirtama.png,"Using their snouts, they are able to spray water at a very high accuracy. They are very calm and relaxed Pokemon who take pleasure in laying on the edge of bodies of water.",,,,,,
988,viii,M,Mandren,Mandren.png,"Their large arms are filled with air, allowing them to float through water. Their feet allow them to grip onto any surface, giving them room to attack from any location.",,,,,,
989,viii,G,Gulflota,Gulflota.png,"By filling their arms will air or water and locking their palms, they can inflate them to large proportions. They are able to float in water will ease because of the holes in the arms and legs.",,,,,,
990,viii,B,Birden,Birden.png,"Birden keep a shabby and unappealing look in order to make others feel bad for it. If one gets close enough, they will immediately knock them out using their wings, allowing them to take any valuables the victim had on them.",,,,,,
991,viii,B,Bumunch,Bumunch.png,"They sometimes keep hostages and take everything that they have from them. Their disgusting and dirty appearance makes others want to avoid it, though it always gets closer as others pass it by.",,,,,,
992,viii,H,Hangen,Hangen.png,"These Pokemon love to sit on the tops of trees and watch thunderstorms. Their tails act as generators, and they are able to bounce on them in order to create electricity.",,,,,,
993,viii,G,Generet,Generet.png,They like teasing other Pokemon with their charm and zapping them once they are close enough. They rotate their tails in order to generate electricity.,,,,,,
994,viii,G,Generai,Generai.png,"By spinning their tails, they can generate enough electricity to vaporize a helicopter. They are extremely fast Pokemon who can sometimes only be seen as blurs.",,,,,,
995,viii,C,Candew,Candew.png,The sap produced by these Pokemon is extremely sticky. The sap they produce is able to stick two cars together and keep them together.,,,,,,
996,viii,D,Drostuck,Drostuck.png,"Their sap can be used as an industrial adhesive, being able to stick concrete together with ease. If one is not careful, he or she can end up getting stuck and unable to move.",,,,,,
997,viii,P,Piglutt,Piglutt.png,"These Pokemon are able to cook whatever they eat inside of their bodies, so they are able to eat almost anything without getting sick. Their iron bodies are unable to melt, no matter the temperature.",,,,,,
998,viii,H,Hoglutt,Hoglutt.png,These Pokemon are often used by chefs to cook food in restaurants. The internal fire inside of their bodies can rise and lower depending on how their trainers treat them.,,,,,,
999,viii,D,Degloom,Degloom.png,"It generates electricity in its body thanks to an organ in its chest, but it is unable to release it. Lacking the energy and strength to fully unleash the electricity in their bodies, they are always seen with a gloomy expression.",,,,,,
1000,viii,G,Gulash,Gulash.png,"The pent up electricity from when it was a Degloom has now been released, giving it confidence and energy. They are able to dish out 300 punches in under 3 seconds.",,,,,,
1001,viii,H,Hearwig,Hearwig.png,"When these Pokemon bite, they cause people to hear at frequencies that they normally would not. They love eating earwax and will sometimes crawl to their trainers' ears to eat it.",,,,,,
1002,viii,D,Drearwig,Drearwig.png,"These Pokemon can cause temporary to permanent deafness if one is bitten by one. They are very sneaky and move without making a sound, making it unknown if one is near you.",,,,,,
1003,viii,S,Scorly,Scorly.png,These Pokemon's tails are full of poison that can cause a feeling of intoxication. The small wings on their backs allow them to fly in short bursts.,,,,,,
1004,viii,G,Gargor,Gargor.png,"They mainly target the necks of humans to inject them with poison. They have been seen grouping together at the tops of buildings, though no one seems to know why.",,,,,,
1005,viii,M,Mesagor,Mesagor.png,These Pokemon are able to glow in the dark thanks to a special coating covering their bodies. They always aim for the faces of humans and opponents when it comes to attacking.,,,,,,
1006,viii,P,Pawim,Pawim.png,Being headbutt by a Pawim can knock the wind out of you. They enjoy being held.  There are often stories told about how lucky they are. One person claims to have become wealthy after encountering a Pawim in the wild.,,,,,,
1007,viii,P,Pawtluck,Pawtluck.png,"When it wraps its tail around your arm, it is sign that it completely trusts you. Even if their trainer treats them poorly, they will always give their best efforts.  They are said to bring good luck, so their fur is often used to create small charms.",,,,,,
1008,viii,S,Secresh,Secresh.png,"Secresh are very quick-footed and will take any piece of technology or machinery that they find; it is unknown where they take the items that they steal. Their large ears allow them to hear things coming from 30 miles away, allowing them to vanish in order to remain hidden.",,,,,,
1009,viii,D,Darkid,Darkid.png,"These Pokemon are said to have arisen from the bodies of deceased children. They follow travelers at night, slowly draining their energy until they collapse, allowing them to drag them into the shadow world.",,,,,,
1010,viii,F,Frishade,Frishade.png,"Frishade follow travelers at night and rise from the ground once they are exhausted in order to spirit them away. Their red lights entrance humans and Pokemon that see them, leaving them vulnerable as their vitality is slowly drained.",,,,,,
1011,viii,C,Cutox,Cutox.png,"They are mostly active in the afternoon, spreading their poisonous pollen to other plants. Inhaling the pollen emitted from this Pokémon may cause you to become extremely sick.",,,,,,
1012,viii,D,Dangeous,Dangeous.png,"These graceful and beautiful Pokemon flow with the wind while releasing faint, toxic particles from their leaves. Contact with this Pokemon can cause the feeling of impending death.",,,,,,
1013,viii,S,Spunder,Spunder.png,"These Pokemon fly around while spinning, zapping anything that it pleases. Their electricity is strong enough to power up a house for 30 years.",,,,,,
1014,viii,T,Twisthun,Twisthun.png,"These Pokemon can travel through power lines, causing blackouts. By spinning on its tail at high speeds, it can overload any electrical device within a 100 foot radius.",,,,,,
1015,viii,V,Voltorna,Voltorna.png,These Pokemon can cause an entire state's appliances to malfunction and go haywire. They can create rotating thunderstorms that can damage homes and businesses without a problem.,,,,,,
1016,viii,L,Larvacius,Larvacius.png,Larvacius' bodies are full of a potent fluid; they are able to cause disorientation just by belching a bubble. They are extremely foolish and silly Pokemon who take pleasure in banging their heads against trees.,,,,,,
1017,viii,G,Gelatyne,Gelatyne.png,"They mainly eat old leaves and sap from trees. Their bodies secrete a sweet slime as they move, making them irresistible to bird Pokemon.",,,,,,
1018,viii,M,Munchela,Munchela.png,"These Pokemon's soft and colorful wings can mesmerize those who see them. They love to eat, and it is said that anything that they eat can add colors to their wings.",,,,,,
1019,viii,M,Maskare,Maskare.png,"A mask possessed by the spirit of the wearer who died in a war, it is typically found in old museums. If one gets too close, these Pokemon may attach themselves to his or her face, the spirit going into the body of the new wearer.",,,,,,
1020,viii,N,Necata,Necata.png,"It is a common belief that if a Necata turns its head completely around to face you, a bizarre disaster or accident will befall you. Being in possession of one of its feathers is said to keep malicious spirits away.",,,,,,
1021,viii,P,Peacerene,Peacerene.png,These Pokemon are rarely seen in the wild. They have mystical powers that allow them to aid in the growth of plants.,,,,,,
1022,viii,T,Trankilin,Trankilin.png,"Rarely seen in the wild, these Pokemon have strange powers that allow them to protect flourishing fields. If spotted by humans, these Pokemon will immediately disappear.",,,,,,
1023,viii,C,Chamerge,Chamerge.png,"It has the ability to revert to a liquid form and merge with any object. They use their long, sticky tongues to catch prey at a fast rate.",,,,,,
1024,viii,A,Angelift,Angelift.png,These Pokemon are said to ride on clouds. They fly in a graceful fashion and are extremely friendly towards other Flying-types.,,,,,,
1025,viii,M,Merpsy,Merpsy.png,"Their hearts and brains are exceptionally large, causing them be very analytical and friendly. They are able to blow away entire buildings with one psychic wave.",,,,,,
1026,viii,B,Bugger,Bugger.png,"They are able to both taste and smell with their antennae, giving them more power to those senses. There are little hooks all over their fur, allowing them to stick to any surface.",,,,,,
1027,viii,B,Boldrit,Boldrit.png,Their harsh skin make them suitable for mountainous areas. Their skin is hard enough to withstand a Focus Punch.,,,,,,
1028,viii,C,Claweird,Claweird.png,"These Pokemon are able to boil water inside of their bodies and launch their claws at opponents. After they fire their claws, they act as heat seeking missiles, not stopping until they reach their target.",,,,,,
1029,viii,A,Ambishell,Ambishell.png,"Boiling water in their bodies, they launch their claws, which act like heat-seeking missiles, towards their targets. Their claws also act as fangs, draining their targets of their fluids before coming back to them.",,,,,,
1030,viii,S,Scripen,Scripen.png,"By staring at its glowing lights, this Pokemon can order you to do anything it wants. They are able to stick to any flat surface and effectively control anyone within a 10 mile radius.",,,,,,
1031,viii,D,Drakelp,Drakelp.png,"Drakelp lie in wait, letting their leaf-like feelers sway to and fro order to lure smaller fish Pokemon toward it. They are hardly ever seen due to their great camouflage, sometimes leading people to believe that their population has decreased exponentially.",,,,,,
1032,viii,S,Selagrow,Selagrow.png,These Pokemon can swell to the size of a blimp by inhaling large amounts of water. The holes in its fins help its arms stay the same size as they grow.,,,,,,
1033,viii,S,Suckur,Suckur.png,"They stroll across the ocean floor, sucking and eating anything they find. Their bodies are very soft, allowing them to squeeze into tight spaces.",,,,,,
1034,viii,D,Dorislurp,Dorislurp.png,"Their soft bodies are able to absorb anything that it wants to eat. Using their feelers, they can feel the flow of ocean currents in order to find more food sources.",,,,,,
1035,viii,V,Vachroma,Vachroma.png,They absorb nutrients into their bodies without using their mouths. They have large mouths that are able to suck up anything within a 250 mile radius.,,,,,,
1036,viii,P,Pebblith,Pebblith.png,"These Pokemon appear to be simple pebbles, but they are actually soft plants. They live in mountainous areas, pretending to be rocks as they absorb energy from other Rock-types.",,,,,,
1037,viii,O,Okave,Okave.png,"These Pokemon embed their legs into the ground, giving them the appearance of a cave. Once unsuspecting Pokemon or human climb inside of its mouth, it keeps them inside for as long as they want; whether they are digested or not is up to them.",,,,,,
1038,viii,O,Opaluck,Opaluck.png,These Pokemon are great healers that only try to offer help to others. The stone on their tails can give off positive energy to those feeling glum.,,,,,,
