648,v,S,Shrubria,Shrubria.png,"Its grassy back helps it generate energy via photosynthesis. It can harden the grass on its back, like spikes.",,,,,,
649,v,P,Prophege,Prophege.png,It wields a very mythical power that makes it able to control plants. Edible berries grow from its tail and shoulders from time to time.,,,,,,
650,v,F,Foliarch,Foliarch.png,The mystical power that it has is sometimes released into the berries that grow on its body. They may spend hours gnawing on a branch in order to make it smooth so that it may use it to amplify its power.,,,,,,
651,v,W,Walpyre,Walpyre.png,Its back and neck are able to erupt with lava when Walpyre are upset. They sleep in groups in order to keep their body temperatures up.,,,,,,
652,v,P,Pyroti,Pyroti.png,They absorb different fire-type moves in order to strengthen its own power. The fire and lava in its body erupt from different parts of its body.,,,,,,
653,v,M,Myrmolten,Myrmolten.png,"Their bodies can absorb any fire-type and convert it into extra energy for its own attack. The lava in its body is very unique because of its color, but also because it is hotter and has toxins in it.",,,,,,
654,v,P,Pakisea,Pakisea.png,"It uses its fin to sense ocean currents, enabling it to predict when a storm is coming. Its mouth is full of sharp teeth that it uses to eat barnacles and coral under the sea.",,,,,,
655,v,R,Rodonto,Rodonto.png,"With its new body structure and paws, it can swim as fast as a torpedo. The foam around its arms and tail can surround its entire body to cushion blows.",,,,,,
656,v,O,Odontate,Odontate.png,This Pokemon is able to swim in both water and land thanks to its more developed legs. There is a special organ in its body that keeps its skin and insides moist and slippery.,,,,,,
657,v,R,Rillix,Rillix.png,Its pink shell gives off mystical energy ever so often. It curls into a ball to protect its furry body.,,,,,,
658,v,A,Armadiluk,Armadiluk.png,They curl into spiked balls to generate a mysterious energy. They are said to be able to overcome any challenge.,,,,,,
659,v,F,Fluffur,Fluffur.png,"Its extremely soft fur can absorb water, which makes it even more fluffy. They are extremely popular with women, who often carry them in their purses.",,,,,,
660,v,F,Fuzzoft,Fuzzoft.png,They are sometimes used by models to help find the right outfits. They continuously groom themselves so that they look their best.,,,,,,
661,v,B,Beautifur,Beautifur.png,"Beautifur are very popular with fashion designers and models due to their appearance. Beautifur is very finicky when it comes to its fur. If its trainer dyes it a color that it doesn't like, or brushes it incorrectly, it smacks them with its large tail.",,,,,,
662,v,S,Silarva,Silarva.png,It wraps itself with silk it creates in its body. Many fashion designers use Silarva to make silk for them.,,,,,,
663,v,C,Chrysilk,Chrysilk.png,They hang from trees using their silk as they await evolution. The silk it creates entangles anyone who steps through it.,,,,,,
664,v,B,Bomorilk,Bomorilk.png,"They are used by fashion designers to provide silk. In battle, they are able to tie up opponents in their silk, giving them free hits while their opponents are immobilized.",,,,,,
665,v,T,Tuskwine,Tuskwine.png,Their hides are rough enough to scrape metal. They use their tusks to skewer fruit.,,,,,,
666,v,H,Hogrind,Hogrind.png,"They charge into large stones with their tusks extended, launching them afar They ram into enemies at high speed, knocking the wind out of them.",,,,,,
667,v,G,Glida,Glida.png,"It jumps off of the tops of trees and glides using its ""wings"". They love sitting on their trainer' shoulders to relax.",,,,,,
668,v,S,Sundark,Sundark.png,They love to eat sweet fruit to calm themselves when they are upset. They fly along air currents and can deliver devastating blows when they land.,,,,,,
669,v,C,Colugon,Colugon.png,"They are known to steal food from townspeople in retaliation for taking their fruit. They are not social Pokemon, as they always steer clear of others.",,,,,,
670,v,C,Condont,Condont.png,It flies in the dark of night in order to hunt for prey. They are able to move diligently and are quick to fight.,,,,,,
671,v,B,Buzzador,Buzzador.png,They are very finicky about what they eat; they mainly target Pokemon that are weak and easy to take down. It can eat up to 100 lbs of food a day.,,,,,,
672,v,L,Loriza,Loriza.png,"It ignites the flames on its wings to do major burn damage. Its feathers are always hot, so people use them to make sweaters and coats.",,,,,,
673,v,B,Blazary,Blazary.png,It controls the flames on its wings with ease. Their feathers are used to make winter coats on occasion.,,,,,,
